# index eigen f_xx f_xxx pxx_x pyy_x pzz_x pxy_x pxz_x pyz_x
7199    118.999    119.025  -0.489221 0.000627503 -0.0021817          0 0.000354248          0          0
7200    119.018    119.051   -14.5568 0.00144511 0.00201422          0 -0.00175851          0          0
7201     119.03    119.073    2.55266 0.00242577 -6.98722e-06          0 -0.000974353          0          0
7202    119.046    119.077  0.0714378 0.000633669 -0.00233931          0 -9.2133e-05          0          0
7203    119.055    119.077   -1.13001 -0.00303199 -0.000769321          0 0.000843105          0          0
7204    119.092    119.117    1.26751 -0.00104599  0.0032323          0 -0.00046796          0          0
7205    119.114    119.159   0.572853 -0.00122853 -0.00238749          0 -0.000315849          0          0
7206    119.128    119.153 -0.0309151 0.00274804 0.00264535          0 -0.00306218          0          0
7207    119.155    119.163  -0.404081 0.00194121 -0.00196342          0 0.00142032          0          0
7208     119.17    119.212   0.530224 0.000746844 -0.00224754          0 -0.000518134          0          0
7209    119.192    119.207  -0.139554 -0.00540169 0.00209419          0 -0.000741359          0          0
7210     119.22    119.242   0.844866 0.00123076 0.00177431          0 0.00181352          0          0
7211    119.231    119.239  -0.699307 -0.00304185 0.00280554          0 0.000490592          0          0
7212     119.25     119.26    1.05669 -0.00047753  0.0011421          0 0.00490323          0          0
7213    119.264    119.289   -1.57022 -0.000648536 0.000125464          0 0.00232816          0          0
7214    119.285    119.279   -1.10887 -0.00106925 -0.00151488          0 0.00285095          0          0
7215    119.323    119.343    1.91732 -0.00424723 0.00444607          0 -0.00143441          0          0
7216    119.344    119.359   -1.76135 -0.00104988 0.00229082          0 -0.00139344          0          0
7217    119.368      119.4   -2.62658 0.000259254 -0.00181491          0 -0.00748174          0          0
7218    119.382    119.389   0.556985 -0.000280885 0.00105347          0 0.00202979          0          0
7219    119.389    119.389   -1.10176 0.00378461 -0.00254123          0 0.000337649          0          0
7220    119.415    119.435  -0.787903 0.00663085 -0.000273853          0 0.00211885          0          0
7221    119.436    119.443   -0.31293 0.000278502 0.000274426          0 -0.00301277          0          0
7222    119.457    119.482   -0.53381 0.00101494 -0.00153928          0 0.00136576          0          0
7223    119.468    119.502  -0.587361 -0.000432193 -4.09124e-05          0 0.00128489          0          0
7224    119.475    119.493   -2.42701 0.00235307 -0.00390635          0 0.00259166          0          0
7225    119.505    119.531  -0.259199 0.000340731 0.000389489          0 0.00192293          0          0
7226    119.512    119.567  -0.697625 -0.00348119 -0.000892382          0 0.00172711          0          0
7227    119.527     119.56   -2.00426   0.001915 -0.00358445          0 0.00196802          0          0
7228    119.542    119.587  0.0591852 0.000366948 0.000820923          0 -0.000421056          0          0
7229    119.559     119.59    2.23061 0.000603384 -0.000841939          0 -0.00211992          0          0
7230    119.612     119.63   0.544169 0.00478628 -0.000863508          0 0.000999077          0          0
7231    119.659     119.69  -0.282925  0.0039377 0.000395535          0 0.00182979          0          0
7232    119.668    119.684   0.655036 -0.0019497 -0.00248342          0 0.00331392          0          0
7233    119.676    119.715  -0.248216 0.00143966 -0.000968019          0 0.00127255          0          0
7234    119.696    119.721    1.75457 -0.00107112 0.00176225          0 0.00132707          0          0
7235    119.715    119.732   -1.33212 -0.000805685 -0.00217848          0 0.00200569          0          0
7236    119.729    119.754   0.970844 -0.00577083 0.000222363          0 -0.00138922          0          0
7237    119.739     119.74 0.00214321 -0.00545852 0.00191663          0 0.00258579          0          0
7238    119.766    119.792   -2.71528 -0.000504097  0.0025583          0 -0.00147628          0          0
7239    119.777    119.802    1.84484 -0.00121524 0.00239913          0 0.00248838          0          0
7240     119.79    119.806   0.774716 -0.000679427 -0.0042796          0 0.00239949          0          0
7241    119.811    119.838  -0.974574 -0.00152175 0.000916765          0 0.00142935          0          0
7242    119.842    119.882   0.029292 -0.0030835 -0.00244165          0 -0.000321694          0          0
7243    119.845    119.889   -1.98682 0.000752815 0.000836114          0  -0.002494          0          0
7244     119.86    119.887   -3.45773 -0.00164272 0.00119383          0 -0.00496809          0          0
7245    119.891    119.893   0.770317 0.000849873 -0.00141367          0 0.00270483          0          0
7246    119.905    119.929   -2.08118 -0.00105079   1.59e-05          0 -0.00149589          0          0
7247    119.926    119.931  0.0546075 0.00197347 -0.00592209          0 0.00245378          0          0
7248    119.953    119.967   0.484588 0.00479237 -0.00413712          0 0.00173237          0          0
7249    119.957    119.993   0.695982 -0.00153322 -0.00250269          0 -0.00323044          0          0
7250     119.96    119.979   -6.52284  0.0021574 0.000507531          0 0.00244391          0          0
7251    119.989    120.018   0.532678 -6.82723e-05 -0.00263208          0 0.000906389          0          0
7252     120.02    120.012  -0.899459 0.000855766 0.00028326          0 0.00127793          0          0
7253    120.029     120.08    1.53612 0.00504601 -0.000300845          0 0.00378598          0          0
7254    120.064    120.108   0.247645 0.00453717 -0.000335228          0 -0.00253466          0          0
7255     120.08    120.098     2.1365 -0.00115784 -0.00264066          0 0.00131298          0          0
7256    120.093    120.113    1.85172 0.000296491 0.00237646          0 0.00300751          0          0
7257    120.118    120.154   -1.72243 0.00191965 -0.000692767          0 0.000806321          0          0
7258    120.119    120.106  0.0110164 -0.00377646 0.00199302          0 -0.00219493          0          0
7259    120.136    120.173    2.06141 -0.000253319 0.00635752          0 0.000651605          0          0
7260    120.166    120.181    0.38898 -0.00265135 -0.00323181          0 0.000467246          0          0
7261    120.194    120.202   0.227904 -0.000520521  0.0024344          0 -0.00200965          0          0
7262    120.201    120.207  -0.976956 -0.00499497 -0.00272651          0 0.00131066          0          0
7263    120.209     120.21   0.709731 -0.000917891 0.000206839          0 0.00345057          0          0
7264     120.23    120.251    4.17045 0.00328278 -0.00247855          0 0.00216958          0          0
7265    120.257    120.274   -1.47281 -0.00352115 0.000737973          0 0.00231479          0          0
7266    120.271     120.29    1.95234 0.00243304 -0.0016582          0 -0.00406382          0          0
7267    120.293    120.299    1.40474 0.000442536 9.22169e-05          0 -0.00222578          0          0
7268    120.303    120.274    2.10338  0.0014859 0.00330079          0 0.00289975          0          0
7269     120.35    120.371    0.20359 0.00117195 -0.000347485          0 -0.0026571          0          0
7270    120.368    120.402 -0.0485008 -0.00276783 -0.00208039          0 0.000304026          0          0
7271    120.383    120.421    2.79749 -0.000287563 -0.00304949          0 0.00104841          0          0
7272    120.386    120.412   0.924772 0.000230657 0.00245847          0 0.000722946          0          0
7273    120.392    120.443 -0.0978364 0.00222728 -0.00202377          0 -0.00210308          0          0
7274    120.435    120.439    1.07339 0.000739233 -0.000229661          0 0.00197504          0          0
7275    120.454    120.487   0.391831 -0.000783959 -0.00216734          0 0.00248467          0          0
7276     120.47    120.508  -0.169033 -0.00229178 -0.00226833          0 0.00029671          0          0
7277    120.501    120.557  -0.389114 -0.0017041 -0.000738581          0 0.00134115          0          0
7278    120.511    120.565  -0.706625 -0.0028126 0.00465766          0 0.00343018          0          0
7279     120.57    120.611   0.794475 0.00326124 -0.000765255          0 0.00127258          0          0
7280    120.588    120.608   0.483164 -0.00117458 0.00137027          0 0.00118446          0          0
7281    120.615    120.643   0.252139 0.000955566 -0.000479362          0 -0.000735004          0          0
7282    120.618    120.643   0.855746 0.000412222   0.001038          0  0.0013865          0          0
7283    120.642    120.668   0.868632 -0.0023797 0.00530992          0 5.85574e-05          0          0
7284     120.65    120.682  -0.904197 -0.00555789 0.00846635          0 0.00136777          0          0
7285    120.664    120.719 -0.0668208 -9.43382e-05 0.00307898          0 -0.000310586          0          0
7286    120.686     120.72   0.107989 -0.00254636 -0.00111675          0 0.00165476          0          0
7287    120.705      120.7    2.87929 -0.00630419 0.00148059          0 -0.000672871          0          0
7288    120.722    120.747    1.31989 0.00399178 -0.00310415          0 -0.00324677          0          0
7289    120.751    120.783  -0.609042 0.000804999 0.00025616          0 -0.00348079          0          0
7290    120.781    120.802  -0.939513 -9.95626e-05 -0.00040523          0 0.00252519          0          0
7291    120.788    120.812   -1.68306 -0.00396108 0.00179872          0 -0.000874071          0          0
7292    120.797     120.82  -0.253659 0.000414894 -0.00278644          0 0.000373384          0          0
7293    120.843    120.825   -2.20013 0.00172633  0.0017706          0 0.00166188          0          0
7294    120.869    120.859   0.168068 -0.00484081 0.000832961          0 0.00263217          0          0
7295    120.881    120.908 -0.0529323 0.00182492 -0.00237602          0 -0.000573478          0          0
7296    120.914    120.938   -1.23755 -0.00159991 -0.00176999          0 0.00138359          0          0
7297    120.919    120.974   -1.67352 -0.00254998 -0.00347848          0 0.00198783          0          0
7298    120.942    120.961 -0.0980536 0.00233226 -0.00141353          0 0.000800688          0          0
7299    120.958    121.022   0.329262 0.00342933 -0.0039047          0 0.00173185          0          0
7300    120.978    120.996   -1.35178 -0.000365435 0.00132529          0 -0.00352707          0          0
7301     121.01    121.002    1.34228 0.000922534 0.00128567          0 -0.00163767          0          0
7302    121.018    121.049   0.841566 0.00102501 0.00178288          0 -0.00272713          0          0
7303     121.04    121.059  -0.474184 0.000727845 0.00137014          0 0.000916332          0          0
7304    121.069    121.071    2.53455 0.00445913 -0.00376555          0 0.00353742          0          0
7305    121.076    121.095   0.155211 0.00015623 0.00312964          0 -0.00229914          0          0
7306    121.093    121.095  -0.577755 0.000233781 -0.00146541          0 0.00491317          0          0
7307     121.12    121.138    0.45119  0.0025071 -0.00484066          0 -0.000314642          0          0
7308    121.137     121.17   -1.19347 -9.12328e-05 -0.00119141          0 0.00429309          0          0
7309    121.143    121.176    1.58866 0.000328578 -0.00131976          0 0.00190423          0          0
7310    121.163    121.192    -1.4216 0.000547069 -0.00359383          0 0.00269489          0          0
7311    121.178    121.232   0.193905 -0.00222868 0.000567248          0 -0.00295356          0          0
7312    121.213    121.251   0.420422 0.000154804 -0.00231532          0 0.00107607          0          0
7313    121.223    121.249   -1.04569 0.00326454 0.00307504          0 -0.000463064          0          0
7314     121.25    121.264   -2.96347 -0.00181357 -0.00166553          0 0.00111392          0          0
7315    121.293     121.29    0.14395 -0.00019024 0.000987716          0 0.00376757          0          0
7316      121.3    121.298   -1.97018 -0.00463296 -0.000263987          0 -0.00057479          0          0
7317    121.332     121.34   0.355206 0.00215784 0.00233032          0 0.00112184          0          0
7318    121.346    121.377  -0.551882 0.00161452 0.00282908          0 -0.000296855          0          0
7319    121.379    121.382   0.937231 0.00155059 0.00135574          0 0.00137597          0          0
7320    121.391    121.396   -0.58904 0.00331849 -0.00228771          0 0.00160615          0          0
7321    121.417    121.418    2.74587 0.000223668 0.00203427          0 -0.00163807          0          0
7322    121.423    121.449  -0.623163 -0.00169534 -0.00225728          0 -3.36627e-05          0          0
7323     121.46    121.484   0.390134 0.000541925 0.00107222          0 0.000631946          0          0
7324    121.491    121.506 0.000944361 -0.0051966 0.00532664          0 0.00331854          0          0
7325    121.499    121.526   -0.14626  0.0033858 -0.00321401          0 -0.000869591          0          0
7326    121.536    121.566    1.98116 -0.000513655 -0.00193191          0 0.00134183          0          0
7327    121.559    121.583   0.762575 -0.0046022 -0.000345931          0 -0.00374601          0          0
7328     121.58    121.598    1.49335 0.00419354 -0.00309808          0 0.00137849          0          0
7329    121.598     121.62  -0.599275 -5.81553e-06 0.00168114          0 -0.000430126          0          0
7330    121.624     121.64   -1.15497 0.00227045 0.000302933          0 0.000910172          0          0
7331     121.65    121.663   0.536434 -0.000730972 -0.00154543          0 0.00404953          0          0
7332    121.664    121.681      1.278 -0.000182029 0.00201484          0 0.000856816          0          0
7333    121.682     121.67  -0.812491 0.00074484 0.00364148          0 -0.0028095          0          0
7334    121.722     121.74     1.3297 0.00352238 -0.000894436          0 0.000734529          0          0
7335    121.747    121.786   0.261446 -0.00212606 -0.00181426          0 0.00211078          0          0
7336    121.756    121.767   0.393485 0.00369019 0.000419155          0 0.000293161          0          0
7337    121.761    121.756   0.371887 0.000772481 0.00347851          0 -0.00202215          0          0
7338    121.793    121.827  -0.218683 0.00245483 0.00379519          0  0.0026791          0          0
7339    121.812    121.811    1.21286 -0.00153109 0.00200098          0 -0.000158629          0          0
7340    121.823    121.828  -0.472565 0.000863583 0.00238052          0 0.00562924          0          0
7341    121.857    121.875    -0.5749 -0.00385611 -0.00425707          0 0.00256086          0          0
7342    121.876    121.907    1.32869  0.0010753 -0.00273028          0 -0.000568715          0          0
7343    121.895    121.922      1.601 0.00337048 0.000681063          0 0.000206107          0          0
7344    121.908    121.925   -1.08306 0.00350578 -0.00101488          0 0.00151869          0          0
7345    121.929     121.96   0.979439 0.00514678 0.00159419          0 0.00140174          0          0
7346    121.933    121.959  -0.062096 -0.00249959 -0.00208421          0 -0.00227354          0          0
7347    121.947    121.961   -1.21867 0.00157081  0.0016198          0 0.00108911          0          0
7348    121.965    122.002   0.244694 -0.00151321 -0.00180783          0 0.000692265          0          0
7349        122    121.999   0.431918 -0.00339706 5.63594e-05          0 0.000308847          0          0
7350    122.027     122.03  0.0820289 -0.000676977 -0.00162671          0 -0.00424643          0          0
7351    122.038    122.034    2.27961 0.00244115 0.00134033          0  0.0028822          0          0
7352    122.053    122.058  -0.542237 -0.00245644 0.00184019          0 -0.000195734          0          0
7353    122.068    122.094 -0.0219307 0.000156356 -0.00406831          0 -0.000683819          0          0
7354    122.077    122.098   0.275602 0.00374014 -0.00116736          0 0.00212171          0          0
7355      122.1    122.127  -0.724296 -0.00175649 -9.12521e-05          0 -0.00261704          0          0
7356    122.108    122.138  -0.684612 -0.000964242 0.00280023          0 -0.00103766          0          0
7357    122.137    122.125   -1.84768 0.00732478 -0.00186634          0 -0.00237554          0          0
7358     122.16    122.164    -2.1801 9.20928e-05 -0.00266631          0 0.00208458          0          0
7359    122.176    122.196  -0.952028 -0.00416389 -0.000680374          0 0.00350821          0          0
7360    122.182    122.218  -0.315425 0.00421916 -8.93422e-05          0 0.00062721          0          0
7361    122.216     122.24   0.338079 0.00230453 0.00186712          0 0.00153274          0          0
7362    122.221    122.246  -0.313761 0.00118612 -0.000325532          0  0.0027516          0          0
7363    122.238    122.228   0.107235 -0.00191947 0.00287871          0 0.00192398          0          0
7364    122.253    122.254  -0.864677 -0.00530528 -0.00180659          0 0.00326435          0          0
7365    122.288    122.297  -0.363556 -0.00331002 -0.00115761          0 -0.00202707          0          0
7366    122.326    122.322  -0.933778 -0.00107758 0.00355795          0 -0.000874999          0          0
7367     122.34    122.376  0.0596258 -0.00247846 0.00279992          0 -0.000442389          0          0
7368    122.356    122.348 -0.0668209 0.00149149 0.000946746          0 -0.00024037          0          0
7369    122.373    122.397   0.559898 -0.0023588 -0.00113808          0 -7.41844e-05          0          0
7370    122.377    122.385  -0.650512 -0.000313097 -0.00147916          0 0.00177964          0          0
7371    122.401    122.413  0.0733502 -0.00668253 0.000656988          0 -0.00120379          0          0
7372     122.44    122.454   -1.47034 0.00323672 -0.00260725          0 -0.000873491          0          0
7373    122.465    122.492  -0.187461  0.0024493 0.00508128          0 -0.00349362          0          0
7374    122.481    122.503  -0.130757 -0.00394434 0.00223395          0 0.00356607          0          0
7375    122.504    122.507   0.359955 -0.00104023 -0.000954681          0 0.00173073          0          0
7376    122.523    122.551   0.499725 0.00304421 0.00144354          0 0.00120223          0          0
7377    122.537    122.571   -1.55026 -0.0018958 -0.000752531          0 -0.000221983          0          0
7378    122.569    122.571     1.7235 0.00434438 -0.00429658          0 0.000259354          0          0
7379    122.606    122.617  -0.175823 -0.00158907 -0.00294891          0 0.00112875          0          0
7380    122.612    122.635   -0.77976 -0.00187039 0.000776571          0 0.00141009          0          0
7381    122.642    122.656  -0.551656 0.00287239 0.00294259          0 -0.00073533          0          0
7382    122.646    122.647   0.999728 -0.00553034  0.0028236          0 -0.00187919          0          0
7383    122.671    122.686   -0.64214 -0.00148414 0.00314466          0 0.00321197          0          0
7384    122.693     122.74    2.12533 0.00185992 0.000928742          0 -0.00394468          0          0
7385    122.703    122.737    -3.4254 -0.000724432 -0.000838818          0 0.00257146          0          0
7386    122.754    122.772  -0.751345 0.00150333 -0.00177521          0 -0.00420711          0          0
7387    122.759    122.777   -1.34229 0.000501535 0.00153199          0 -0.000253466          0          0
7388     122.78    122.785  -0.818557 0.00130914 -0.00619248          0 0.00299937          0          0
7389    122.815    122.839   0.692388 0.000371955 0.000234597          0 0.00100583          0          0
7390    122.828    122.806   -1.38765 0.000261732 0.000104944          0 -0.00256206          0          0
7391    122.849    122.841  -0.555187 -0.000643316 -0.00510636          0    0.00133          0          0
7392    122.877    122.907   -1.10495 0.000273376 -0.00104989          0 -0.00255543          0          0
7393    122.906    122.938  -0.623245 -0.000528868 0.00116166          0 -0.00127001          0          0
7394    122.918    122.942   0.905332 -0.00363443 0.00073008          0 0.000374014          0          0
7395    122.937    122.939  -0.614076 0.00649105 -0.00193603          0 -0.000216848          0          0
7396    122.973    122.991  -0.226062 -0.00133695 0.00140021          0 -0.00139506          0          0
7397     122.99    123.022   0.124132 0.00314868 -0.00197804          0 -0.000159353          0          0
7398    123.021    123.022   -1.83373 0.00276395 -0.00130589          0 -0.0021269          0          0
7399    123.057    123.039  -0.510841 -0.00277429 0.00262818          0 -0.00127916          0          0
7400    123.082     123.09   0.726771 -0.00794705 0.00422699          0 0.000193975          0          0
7401    123.087    123.101  -0.386273 0.00125854 -0.00182251          0 -0.00114407          0          0
7402    123.096    123.089    0.67955 -0.00267613 -0.00253296          0 0.000385571          0          0
7403    123.111    123.123  -0.500097 -0.00142331 0.00119252          0 -0.00093631          0          0
7404    123.138    123.164    1.04572 0.00305665 -0.00329464          0 -0.00232404          0          0
7405    123.161    123.146  -0.308964 0.00155602 -0.00209333          0 -0.000335684          0          0
7406    123.202    123.213    1.64789 0.000374359 -0.000435422          0 -0.0024377          0          0
7407    123.208     123.22   0.745135 0.00306709 0.000540244          0 0.00201153          0          0
7408    123.217     123.22  0.0566769 -0.000357596 0.00284594          0 0.00220724          0          0
7409    123.255    123.279  -0.273474 -0.000954996 -0.00147797          0 0.00414752          0          0
7410    123.263    123.236    1.77173 0.000497016 0.000961298          0 -0.00139114          0          0
7411    123.289    123.287  -0.526635 0.00852761 0.00409936          0 0.00130682          0          0
7412    123.307    123.315   0.364736 0.000289744  0.0044739          0 0.00104575          0          0
7413    123.353    123.374   0.931993 0.00196814 -0.0023458          0 -0.00131059          0          0
7414    123.365    123.408  -0.457549 0.00321327 -0.000432554          0 0.000626076          0          0
7415    123.373    123.397   0.433793 -0.00256952 0.00129369          0  0.0021751          0          0
7416    123.407    123.387   0.418243 -0.00212971 0.000627905          0 0.00172803          0          0
7417     123.42    123.405   -1.09887 -0.00389074  0.0022654          0 -0.00161615          0          0
7418    123.457    123.475    1.34477 0.00564883 -0.00546743          0 -0.000261016          0          0
7419    123.473    123.489    1.22478 -0.00178801 0.00434097          0 -0.000187864          0          0
7420    123.484    123.501    1.26443 0.000807998 0.000895761          0 0.00282068          0          0
7421    123.513    123.526  -0.958878 0.000610442 -0.00362898          0 -0.00206973          0          0
7422    123.551     123.58   -1.73099 -0.00599034 0.000567177          0 0.000477036          0          0
7423    123.558    123.563   0.308231 0.00354682 -0.00224202          0 0.000721736          0          0
7424    123.594    123.602   0.208824  0.0093676 -0.00592906          0 -0.000224469          0          0
7425    123.611    123.612 -0.0360848 -0.00103007 0.000803489          0 -0.00021208          0          0
7426    123.617    123.635    1.12651 0.00224871 0.000698403          0 0.000795115          0          0
7427    123.653    123.669   0.119252 -0.000316794 -0.00271683          0 0.00327194          0          0
7428    123.666    123.671  -0.871544 -0.000748257 -0.00163332          0 0.000898744          0          0
7429    123.685    123.666    2.70863 -0.00013226   0.002104          0 -0.00319956          0          0
7430    123.718    123.722   -1.51001 -0.00138731 -0.00331587          0 -0.00178247          0          0
7431    123.737    123.766   0.535396 0.00394028 -0.00644465          0 0.00617118          0          0
7432    123.751    123.768   0.702903  0.0014216 -0.00609405          0 0.00233357          0          0
7433    123.765    123.763   -1.34526 0.00641834 -0.00521883          0 -0.000362026          0          0
7434    123.782    123.776  -0.573014 0.000673192 0.00210018          0 -0.00135555          0          0
7435     123.81     123.82    1.98006 -0.00354842 0.00257493          0 0.00494487          0          0
7436    123.822    123.842  -0.536753 -6.66375e-05  0.0025027          0 -0.000232128          0          0
7437    123.846    123.874   -0.10101 0.00322408 0.000586644          0 0.000543608          0          0
7438    123.875    123.912    1.06674 -0.000909405 -0.00449994          0 -0.00125683          0          0
7439    123.895    123.886  -0.512496 -0.00495925  0.0010172          0 0.000692395          0          0
7440    123.904    123.903  -0.487945 0.00266567 -0.00124098          0 -0.00155379          0          0
7441    123.915     123.89   0.903007 -0.000788404 0.00219625          0 -0.00163629          0          0
7442    123.927    123.933  -0.489849 -0.00142065 -0.00613229          0 -0.00264613          0          0
7443    123.954    123.966    1.58944 0.00594983 -0.00346801          0 -0.00313851          0          0
7444    123.975    123.979    1.45444 0.000952731 0.00538964          0 -0.00018703          0          0
7445    124.006    124.009  0.0168077 0.00152168 -0.000975802          0 0.00194745          0          0
7446    124.032    124.056    2.31327 -0.00529983 0.000219525          0 0.000473232          0          0
7447    124.048    124.047  -0.127593 -0.00400503 0.000286436          0 0.000494359          0          0
7448    124.058     124.05   0.344853 0.00219449 0.000177825          0 -0.00281853          0          0
7449    124.069    124.065   0.279685 0.00429267 -0.00198481          0 -0.00106314          0          0
7450    124.095    124.092   0.795956 -0.00425887 4.71699e-05          0 0.000695343          0          0
7451    124.113     124.12  -0.368589  0.0028276 -0.00449744          0 0.000623405          0          0
7452    124.141    124.131  -0.149886 -0.00170786 0.00325375          0 0.00457167          0          0
7453    124.174    124.196    1.05431 -0.00224468 0.00241594          0 -0.0019072          0          0
7454    124.178    124.211   -2.08441 0.00373166 -0.00376186          0 -0.00146873          0          0
7455    124.214    124.213   0.182789 -0.000196748 0.000125302          0 0.000583225          0          0
7456    124.223    124.208    1.16326 -0.00252577 -0.00209801          0 -3.69559e-05          0          0
7457    124.256    124.263   0.868176 -0.000516507 0.00500669          0 -0.0019784          0          0
7458    124.264    124.306  -0.645525 0.00105338  0.0011015          0 -0.00436217          0          0
7459    124.297    124.304    1.15869 0.00821042 -0.000761652          0 0.00192753          0          0
7460    124.325    124.319  -0.554053 -0.00102475 -0.00201267          0 0.000533007          0          0
7461    124.333    124.339    1.37039 0.00122302 -0.00337798          0 -0.000890249          0          0
7462    124.385    124.366   -1.06675 -0.00490366 0.00434497          0 -0.00186421          0          0
7463     124.39    124.401  -0.627182 0.00249676 -0.00146885          0 0.000619585          0          0
7464     124.41    124.408  -0.657091 0.00263386 0.00118178          0 0.00114991          0          0
7465     124.44     124.46    1.09733 -0.00144063 0.00334197          0 0.00367713          0          0
7466    124.457    124.465    1.20722 -0.000236874 0.00556856          0 0.00108345          0          0
7467    124.473     124.44    2.43918  0.0013832 0.00451743          0 0.00116235          0          0
7468    124.498    124.507    1.57659  0.0052083  -0.005125          0 0.00144793          0          0
7469    124.513    124.509  0.0720581 0.000395969 0.00214569          0 0.00208565          0          0
7470    124.534    124.519    0.56546 -0.000721125 0.000669527          0 -0.00202975          0          0
7471    124.555    124.535   -2.51303 0.00199757 0.00253447          0 0.000711379          0          0
7472    124.589    124.575   -1.75921 0.00380738 -0.00190547          0 -0.000284581          0          0
7473     124.61    124.577   0.919685 0.00145382 0.00190726          0 -0.00130437          0          0
7474    124.616    124.618  -0.908691 -0.00125043  0.0020663          0 0.00340588          0          0
7475    124.627    124.629   0.780955 -0.00329807 -0.00156382          0 -0.00141781          0          0
7476    124.637    124.614    -1.6537 -0.00371458 0.00156863          0 -0.000333304          0          0
7477    124.686     124.69   0.165155 0.00451247 -0.0017539          0 0.00408271          0          0
7478    124.699    124.676   -9.03118 0.000824781 -0.00485269          0 -0.00417633          0          0
7479     124.73    124.736  -0.953767 0.00178644 -0.00320853          0  0.0018631          0          0
7480    124.753    124.775   0.253906 -0.00345554 0.00304653          0 0.000618674          0          0
7481    124.765    124.767    -1.6552 0.00518289 -0.000643372          0 -0.000851214          0          0
7482    124.783    124.786    0.31611 0.00436768 0.00029904          0 0.00144093          0          0
7483    124.808     124.83   0.954542 -0.00260619 0.00329879          0 -0.00565084          0          0
7484    124.822    124.823   -1.11687 -0.00279055 1.20766e-05          0 -0.00459499          0          0
7485    124.845    124.859    1.81412 0.00122725 0.00199648          0 0.00143112          0          0
7486    124.859    124.866   -1.85853 0.00737708 -0.00474005          0  -0.004254          0          0
7487    124.883    124.887    1.00768 0.000455017 0.000591523          0 -0.00333641          0          0
7488      124.9    124.907  -0.636914 -0.00379459 0.00191465          0 0.00214347          0          0
7489     124.93     124.93   0.527894 -0.00434676  0.0017512          0 0.000553308          0          0
7490     124.95    124.925   -1.06037 -0.00331433 -0.00141336          0 0.00174598          0          0
7491    124.977    124.978    7.02787 -0.000421978 -0.00149884          0 -0.00200438          0          0
7492    124.987    125.002    1.03699 -0.000247051 -0.000904941          0 0.00374846          0          0
7493    125.013    125.032    1.06805 -0.00147675  0.0029521          0 0.00195798          0          0
7494    125.022    125.033  -0.899653 -0.0024091 -0.00193356          0 0.00252113          0          0
7495    125.044    125.043  -0.208997 -0.00238422 0.00308462          0 0.00169169          0          0
7496    125.053    125.049   -2.87132 -0.000132653 0.00240908          0 0.000807919          0          0
7497    125.069    125.104   0.896034 0.00387491 -0.000562232          0 0.000396733          0          0
7498    125.105    125.111    1.14884 -0.00235312 -0.00060875          0 0.000191306          0          0
7499    125.141    125.164   -1.73904 -0.000825013 -0.00188507          0 -0.00198732          0          0
7500    125.155     125.18   -1.56696 -0.00347464 -0.00296153          0 0.00238008          0          0
7501    125.206    125.213    1.87635   -0.00166 -0.00239171          0 -0.000424005          0          0
7502    125.207     125.23   0.152164 0.00333335 0.00153317          0 -0.0011084          0          0
7503     125.22    125.221  -0.312144 -0.00132644 0.00244976          0 0.000384956          0          0
7504    125.252     125.26    -1.0654 0.00933677 -0.00534249          0 -0.00260064          0          0
7505     125.26    125.273  -0.153478 -0.00573859 0.000888662          0 0.00135897          0          0
7506    125.296    125.292   -1.04072 -0.00206753 0.00250575          0 -0.000549057          0          0
7507    125.328    125.309   -1.84726 -0.00240304 -0.00279187          0 -0.00371078          0          0
7508    125.339    125.349   -1.81215 -0.00181252 0.000756407          0 -0.000432309          0          0
7509    125.365    125.353   -1.10767 -0.00334081 -0.00286268          0 -0.00249623          0          0
7510     125.38    125.392  -0.548609 0.000283278 0.00214472          0 0.00134925          0          0
7511    125.385    125.397   0.607937 -0.000662875 0.000867671          0 0.000392872          0          0
7512    125.401    125.416  -0.735797 0.00289894 -0.00104202          0 0.00135932          0          0
7513    125.405    125.425 -0.0415894 0.000640224 0.00133428          0 -0.000756953          0          0
7514    125.431    125.465   0.205246 -0.00274486 0.00370988          0 0.00289747          0          0
7515    125.445    125.459   0.312285 0.00486136 -0.00254939          0 0.00174316          0          0
7516    125.462    125.452  -0.314186 -0.00842912 0.00281245          0 -0.00394044          0          0
7517    125.498    125.522   0.260938 -0.00552043 0.00104726          0 -0.00268727          0          0
7518     125.52    125.482   -1.11276 -0.00208817 0.00100506          0 -0.000415743          0          0
7519     125.53    125.532   0.548092 0.00223683 0.00513459          0 0.00253817          0          0
7520    125.572    125.555    2.11556 -0.00208553 -0.000522749          0 0.00174232          0          0
7521    125.593    125.618   0.333094 0.00366256 0.00389007          0 -0.000985092          0          0
7522    125.599    125.626  -0.695544 -0.00133772 -0.00104789          0 -0.00268819          0          0
7523    125.617    125.645  -0.488006 -0.00294341 -0.00158913          0 0.000560275          0          0
7524    125.646    125.629   0.308283 -0.00563909 3.2733e-05          0 0.00276183          0          0
7525    125.658    125.642    1.14931 0.00120628 -0.0012704          0 0.00160059          0          0
7526    125.676    125.699     1.0831 0.00162289 -5.31367e-05          0 0.000549834          0          0
7527    125.704    125.699   0.980797 -0.00379487 0.00630004          0 0.00411533          0          0
7528    125.714    125.729   0.534557 0.00128291 -0.0038401          0  0.0051316          0          0
7529    125.729    125.782   -3.57873 0.00126697 0.000843742          0 0.00109936          0          0
